name	len	score	pvalue
bacteria--NZ_ADRC01001376.1	27332	0.11788678169250488	0.17980965329707682
bacteria--NZ_ADRC01001347.1	12069	0.12926144897937775	0.17405015484553213
bacteria--NZ_ADRC01001100.1	6147	0.058547984808683395	0.22458267240728153
bacteria--NZ_ADRC01001003.1	7058	0.0069516971707344055	0.36917440894327364
bacteria--NZ_ADRD01000249.1	7857	0.06422167271375656	0.21786011028023264
bacteria--NZ_ADRH01000610.1	3753	0.0009073261171579361	0.5154279024095475
bacteria--NZ_ADRJ01000922.1	10759	0.04902110993862152	0.23566734647631996
bacteria--NZ_ADRJ01000890.1	11382	0.05719703435897827	0.22594229171387567
bacteria--NZ_ADRJ01000886.1	21377	0.05212981253862381	0.23155072135357654
bacteria--NZ_ADRJ01000522.1	8853	0.09032849967479706	0.19582294735251907
bacteria--NZ_ADRK01000709.1	5135	0.060641683638095856	0.22225998942518316
bacteria--NZ_ADRK01000069.1	15984	0.05017489939928055	0.23423219276380391
bacteria--NZ_ADRL01001189.1	8195	0.04757879674434662	0.23765012463176977
bacteria--NZ_ADRL01000902.1	17900	0.6351576447486877	0.03865473223053101
bacteria--NZ_ADRL01000684.1	6031	0.8635222315788269	0.02063977641815847
bacteria--NZ_ADRL01000482.1	3414	0.06781885772943497	0.21438552760782537
bacteria--NZ_ADRL01000345.1	11695	0.05152648687362671	0.23243825062315884
bacteria--NZ_ADRL01000071.1	3452	0.1414925456047058	0.16844172520583126
bacteria--NZ_ADRM01000517.1	4896	0.02392905205488205	0.282763048568623
bacteria--NZ_ADRM01000033.1	18027	0.48824089765548706	0.07022811390588413
bacteria--NZ_ADRN01001157.1	4679	0.029779281467199326	0.2681282574212554
bacteria--NZ_ADRN01000209.1	8633	0.06982281059026718	0.2126671198731022
bacteria--NZ_ADRO01000443.1	9810	0.26018011569976807	0.1295981569604955
bacteria--NZ_ADRO01000093.1	4906	0.024577198550105095	0.28087468842057556
bacteria--NZ_ADRS01000836.1	11766	0.16903680562973022	0.15760253795603898
bacteria--NZ_ADRT01000430.1	4922	0.04754915460944176	0.2376878918347307
bacteria--NZ_ADRT01000216.1	3506	0.04052174091339111	0.24865926429488633
bacteria--NZ_ADRV01001230.1	3751	0.0019682785496115685	0.46049550570284764
bacteria--NZ_ADRV01000170.1	5583	0.028491921722888947	0.2710929828536899
bacteria--NZ_ADRW01000579.1	24713	0.131875142455101	0.17301155676410604
bacteria--NZ_ADRW01000512.1	12631	0.03948717564344406	0.25003776720296095
bacteria--NZ_ADRW01000249.1	5108	0.07288097590208054	0.2099478812599139
bacteria--NZ_ADRX01000324.1	14483	0.058603815734386444	0.22454490520432058
bacteria--NZ_ADRX01000038.1	14368	0.10509447753429413	0.1869665382581766
bacteria--NZ_ADRY01000635.1	14752	0.09709295630455017	0.19125311579424428
bacteria--NZ_ADRY01000309.1	3220	0.12848716974258423	0.17440894327366116
bacteria--NZ_ADRZ01000838.1	3002	0.0055990382097661495	0.3846211949543017
bacteria--NZ_ADSA02000068.1	11122	0.040631502866744995	0.24850819548304254
bacteria--NZ_ADSD01000991.1	3496	0.015056603588163853	0.3142420122365738
bacteria--NZ_ADSD01000785.1	9606	0.01903659477829933	0.2980776493692877
bacteria--NZ_ADSE01000737.1	13522	0.12341485917568207	0.17703376387944708
bacteria--NZ_ADSE01000218.1	14004	0.08222728967666626	0.20175239821738802
bacteria--NZ_ADSE01000130.1	5647	0.014287147670984268	0.3180376161341491
bacteria--NZ_ADSG01000586.1	9402	0.07670789957046509	0.20628446257270186
bacteria--NZ_ADSG01000475.1	4023	0.3539726138114929	0.10712667119873102
bacteria--NZ_ADSG01000419.1	8289	0.07485204935073853	0.2081728227207493
bacteria--NZ_ADSG01000411.1	6578	0.11248048394918442	0.18249112470730416
bacteria--NZ_ADSG01000296.1	7419	0.12156448513269424	0.17803459475791222
bacteria--NZ_ADSH01000591.1	9753	0.037489376962184906	0.25379560389757533
bacteria--NZ_ADSH01000439.1	3328	0.021846160292625427	0.28869249943349196
bacteria--NZ_ADSH01000120.1	3286	0.008259186521172523	0.35739104161945767
bacteria--NZ_ADSI01000278.1	3046	0.47558245062828064	0.07555328952337789
bacteria--NZ_ADSJ01000274.1	9646	0.038412123918533325	0.2517750585391646
bacteria--NZ_ADSK01001040.1	10426	0.11600863933563232	0.18065941536369817
bacteria--NZ_ADSM01001006.1	3065	0.03817715123295784	0.2522660321776569
bacteria--NZ_ADSM01000733.1	6120	0.06314438581466675	0.2191630787823854
bacteria--NZ_ADSN01000873.1	4821	0.08742046356201172	0.1978623763124103
bacteria--NZ_ADSO01000724.1	4546	0.30591124296188354	0.11770148802779666
bacteria--NZ_ADSP01000720.1	3657	0.008801822550594807	0.3528212100611829
bacteria--NZ_ADSP01000508.1	13018	0.12150491774082184	0.17809124556235365
bacteria--NZ_ADSQ01000809.1	10760	0.05141614377498627	0.23257043583352216
bacteria--NZ_ADSQ01000033.1	12315	0.040898650884628296	0.2480738726489916
bacteria--NZ_ADSS01000953.1	13711	0.0824296623468399	0.2016957474129466
bacteria--NZ_ADSS01000846.1	5750	0.03872271999716759	0.2513218521036332
bacteria--NZ_ADST01000775.1	9247	0.10107603669166565	0.18887378200770452
bacteria--NZ_ADST01000411.1	16074	0.09082948416471481	0.19553969333031196
bacteria--NZ_ADSU01000081.1	8266	0.06689561158418655	0.21536747488481003
bacteria--NZ_ADSV01000757.1	8416	0.15116436779499054	0.16415514766976358
bacteria--NZ_ADSW01000970.1	27994	0.07825598865747452	0.20511367928091245
bacteria--NZ_ADSW01000066.1	3606	0.0080441078171134	0.359354936173427
bacteria--NZ_ADSY01001142.1	3510	0.0712246224284172	0.21143968577687136
bacteria--NZ_ADSY01000760.1	4215	0.05569843202829361	0.22756628144119648
bacteria--NZ_ADSY01000326.1	3106	0.0212431401014328	0.290486441574137
bacteria--NZ_ADSZ01000363.1	3347	0.021998463198542595	0.2883903618098044
bacteria--NZ_ADSZ01000303.1	4928	0.03048594668507576	0.2668064053176222
bacteria--NZ_ADSZ01000022.1	3925	0.22289390861988068	0.1396064657451469
bacteria--NZ_ADTA01001039.1	10759	0.05141614377498627	0.23257043583352216
bacteria--NZ_ADTA01000538.1	3247	0.04370751231908798	0.24350404109071683
bacteria--NZ_ADTB01000675.1	3747	0.15823295712471008	0.16132260744769242
bacteria--NZ_ADTC01001267.1	3862	0.008487973362207413	0.3553893798625274
bacteria--NZ_ADTC01000626.1	7499	0.10531159490346909	0.18677770224337187
bacteria--NZ_ADTD01001031.1	3268	0.01601932756602764	0.3104464083389984
bacteria--NZ_ADTD01000136.1	6093	0.06430024653673172	0.21778457587431074
bacteria--NZ_ADTE01000638.1	3109	0.0032469104044139385	0.424484477679583
bacteria--NZ_ADTE01000169.1	3399	0.31218409538269043	0.11639851952564394
bacteria--NZ_ADTF01000571.1	10429	0.09583477675914764	0.192197295868268
bacteria--NZ_ADTF01000097.1	3984	0.016227710992097855	0.3096532970768185
bacteria--NZ_ADTF01000039.1	10624	0.04404991865158081	0.2427109298285369
bacteria--NZ_ADTG01001176.1	3867	0.22319327294826508	0.139530931339225
bacteria--NZ_ADTG01001048.1	4909	0.011513409204781055	0.33320114812297
bacteria--NZ_ADTG01000943.1	13042	0.12006688117980957	0.17880882241861168
bacteria--NZ_ADTH01000565.1	6156	0.05380643904209137	0.22956794319812673
bacteria--NZ_ADTI01000588.1	13109	0.046919096261262894	0.2386509555102349
bacteria--NZ_ADTI01000345.1	8040	0.041774339973926544	0.2464687665231513
bacteria--NZ_ADTI01000122.1	3984	0.016227710992097855	0.3096532970768185
bacteria--NZ_ANXW01000079.1	71790	0.0970773696899414	0.19125311579424428
bacteria--NZ_ANYE01000125.1	6840	0.5169034004211426	0.05534783593927034
bacteria--NZ_ANYK01000068.1	86575	0.17351898550987244	0.15594078102575723
bacteria--NZ_ANYY01000084.1	4328	0.042888492345809937	0.24486366039731097
bacteria--NZ_KB731683.1	8380	0.40959683060646057	0.0938137321549966
bacteria--NZ_ANPF01000112.1	14018	0.11012912541627884	0.18377520960797644
bacteria--NZ_ALFD01000072.1	8534	0.016594599932432175	0.30801042374801724
bacteria--NZ_ALFE01000169.1	13939	0.04139188304543495	0.2471863433794093
bacteria--NZ_ALFF01000045.1	35960	0.11750151216983795	0.17999848931188156
bacteria--NZ_ALGR01000005.1	9581	0.03531928360462189	0.2577989274114359
bacteria--NZ_ALGV01000851.1	7411	0.03370990604162216	0.2606314676335071
bacteria--NZ_ALGW01000007.1	88947	0.12861545383930206	0.1743900596721807
bacteria--NZ_ALHI01000045.1	169127	0.2565547823905945	0.13073117304932397
bacteria--NZ_ALHQ01000222.1	10146	0.0714544951915741	0.21123196616058615
bacteria--NZ_ALIA01000993.1	7298	0.09337815642356873	0.19370798398670594
bacteria--NZ_ALIC01000005.1	14873	0.14310362935066223	0.16768638114661227
bacteria--NZ_ALID01000007.1	88937	0.13545411825180054	0.17148198504418763
bacteria--NZ_AHIY01000063.1	6053	0.0005455994978547096	0.5505891683661908
bacteria--NZ_AHIY01000514.1	3218	2.490429142198991e-05	0.7376312410302893
bacteria--NZ_AHIY01001074.1	15968	0.28376469016075134	0.12368758969710703
bacteria--NZ_AHIX01000321.1	12002	0.017277726903557777	0.30481909509781707
bacteria--NZ_AHIX01000976.1	19219	0.0437479168176651	0.24335297227887304
bacteria--NZ_AHIX01001249.1	3699	0.2946602404117584	0.12060956265578972
bacteria--NZ_ANOE01000069.1	29959	0.6052556037902832	0.041713875670367856
bacteria--NZ_AOCI01000116.1	10714	0.304614782333374	0.11815469446332805
bacteria--NZ_AOGE01000001.1	61698	0.18017737567424774	0.15378805045698316
bacteria--NZ_ALIZ02000295.1	34153	0.06716027855873108	0.21506533726112245
bacteria--NZ_ALIZ02000188.1	4287	0.11954144388437271	0.17897877483193594
bacteria--NZ_CAPK01000128.1	11167	0.14655986428260803	0.16628899463705718
bacteria--NZ_BACT01001060.1	3405	0.04868563637137413	0.2363093889266561
bacteria--NZ_BACT01000058.1	3169	0.00020174741803202778	0.615246619835335
bacteria--NZ_BACV01001017.1	4543	0.004196181893348694	0.4055442253946673
bacteria--NZ_BACV01000971.1	4503	0.008690537884831429	0.3538786917440894
bacteria--NZ_BACW01000458.1	13799	0.6029971837997437	0.04194047888813354
bacteria--NZ_BACX01000619.1	4597	0.002831266727298498	0.43471938968200013
bacteria--NZ_BACX01000114.1	3928	0.00029525975696742535	0.5916421179847421
bacteria--NZ_BACY01000529.1	17490	0.08745858073234558	0.19780572550796888
bacteria--NZ_BACZ01000452.1	8126	0.007639260496944189	0.36301835486063905
bacteria--NZ_BADA01000570.1	7930	0.034051313996315	0.259913890777249
bacteria--NZ_BADA01000400.1	3438	0.0006027431227266788	0.5439421406450639
bacteria--NZ_BADB01000255.1	10941	0.05385681241750717	0.22953017599516579
bacteria--NZ_BADB01000126.1	11496	0.2904618978500366	0.12183699675202055
bacteria--NZ_BADB01000073.1	6285	0.022404134273529053	0.28706850970617115
bacteria--NZ_BADC01000074.1	16889	0.22504854202270508	0.1390966085051741
bacteria--NZ_BADD01000093.1	7567	0.013303039595484734	0.322531913286502
bacteria--NZ_BADE01001455.1	6363	0.03824463486671448	0.2520960797643327
bacteria--NZ_BADF01000526.1	8310	0.03364602103829384	0.2607258856409094
bacteria--NZ_BADF01000374.1	8621	0.021663153544068336	0.2891834730719843
bacteria--NZ_BADF01000342.1	5546	0.0008716810261830688	0.5182415590301382
bacteria--NZ_BADF01000064.1	10758	0.023675382137298584	0.28348062542488106
bacteria--NZ_BADI01000279.1	19856	0.07493488490581512	0.2080972883148274
bacteria--NZ_BADJ01001523.1	3705	0.0006872003432363272	0.5348591283329557
bacteria--NZ_BADJ01001330.1	3967	0.08235986530780792	0.20171463101442708
bacteria--NZ_BADK01000993.1	5152	0.022542813792824745	0.2866341868721203
bacteria--NZ_BADK01000965.1	14483	0.04113683104515076	0.24756401540901882
bacteria--NZ_BADM01000148.1	5117	0.001746819936670363	0.46954075081199487
bacteria--NZ_BADM01000146.1	9697	0.026033606380224228	0.27736233854520737
bacteria--NZ_CAKA01000155.1	15448	0.18690745532512665	0.1514842510763653
bacteria--NZ_CANP01000029.1	199029	0.5660426020622253	0.04626482362716217
bacteria--NZ_ANAQ01000255.1	11977	0.004273825325071812	0.40429790769695595
bacteria--NZ_ANNK01000050.1	14955	0.08559171855449677	0.19907092680716065
bacteria--NZ_KB371589.1	24293	0.5950503349304199	0.04297907696955963
bacteria--NZ_KB372530.1	4267	0.14356710016727448	0.167516428733288
bacteria--NZ_KB372718.1	14959	0.19989441335201263	0.14695218672105143
bacteria--NZ_AMSF01000036.1	70188	0.19396859407424927	0.1487461288616965
bacteria--NZ_AMSF01000047.1	5067	0.025635266676545143	0.2780987990029458
bacteria--NZ_AOMM01000067.1	5395	0.0611918568611145	0.22163683057632752
bacteria--NZ_AODZ01000277.1	13531	0.03802086412906647	0.252587053402825
bacteria--NZ_AODY01000002.1	5717	0.5933193564414978	0.0432245637888058
bacteria--NZ_AOEC01000081.1	8588	0.20622284710407257	0.1449316413626407
bacteria--NZ_AOEU01000086.1	23592	0.12585291266441345	0.1757685625802553
bacteria--NZ_ALIL01000091.1	20315	0.2569757103919983	0.1306367550419216
bacteria--NZ_AMFR01000045.1	196204	0.6032363176345825	0.04192159528665307
bacteria--NZ_AHUO01000174.1	5998	0.01025640219449997	0.34209532442027346
bacteria--NZ_AHUY01000021.1	72312	0.12796172499656677	0.1746733136943878
bacteria--NZ_HG424498.1	33419	0.027818754315376282	0.27292469219729587
bacteria--NZ_ANHS01000088.1	60413	0.08360558748245239	0.200676032933001
bacteria--NZ_AHRC01000080.1	4079	0.14050844311714172	0.16902711685172597
bacteria--NZ_AHRT01000017.1	45910	0.2801215350627899	0.1246695369740917
bacteria--NZ_AHSZ01000058.1	23070	0.22120103240013123	0.14011632298511972
bacteria--NZ_AHSD01000002.1	94144	0.18476399779319763	0.15220182793262332
bacteria--NZ_AHTC01000036.1	20447	0.23047509789466858	0.13745373517637283
bacteria--NZ_ANAW01000238.1	18289	0.8721015453338623	0.019959966764861396
bacteria--NZ_ANBA01000024.1	50417	0.6133065819740295	0.04075081199486366
bacteria--NZ_ANBC01000755.1	7716	0.4054015278816223	0.09490898104086411
bacteria--NZ_ANBC01000927.1	3560	2.8673468932538526e-07	0.9063562202583276
bacteria--NZ_AOBS01000046.1	4367	0.0006207193364389241	0.5417327592718483
bacteria--NZ_AOEX01000063.1	151098	0.9180147647857666	0.01642873328801269
bacteria--NZ_AOWO01000142.1	10610	0.4127964973449707	0.09330387491502379
bacteria--NZ_AOUX01000087.1	9266	0.6403672695159912	0.03803157338167535
bacteria--NZ_AOWI01000063.1	39239	0.820722222328186	0.023642269053553894
bacteria--NZ_AOVX01000122.1	24242	0.3404731750488281	0.1099403278193217
bacteria--NZ_AOWQ01000021.1	5505	0.6114307641983032	0.040977415212629355
bacteria--NZ_AOVC01000056.1	96782	0.41345393657684326	0.09317168970466047
bacteria--NZ_AOWZ01000039.1	5132	0.164436474442482	0.15907545887151597
bacteria--NZ_AOWX01000156.1	349874	0.7997912168502808	0.02528514238235516
bacteria--NZ_AOVU01000094.1	17099	0.45126938819885254	0.08316338092000906
bacteria--NZ_AOVK01000116.1	18433	0.3719514012336731	0.10319888209079235
bacteria--NZ_AOVJ01000098.1	37804	0.61348956823349	0.040713044791902714
bacteria--NZ_AOVA01000033.1	3797	0.2568387985229492	0.13069340584636302
bacteria--NZ_CAOL01000232.1	8947	0.0323885902762413	0.26291638341264445
bacteria--NZ_CAOL01000147.1	14992	0.015319671481847763	0.31314676335070624
bacteria--NZ_CAOM01000456.1	19638	0.05807574838399887	0.22501699524133242
bacteria--NZ_CAON01000343.1	21802	0.0945097953081131	0.19293375632600648
bacteria--NZ_CAON01000194.1	38870	0.1289917528629303	0.17422010725885642
bacteria--NZ_CAON01000049.1	18307	0.037760473787784576	0.25334239746204396
bacteria--NZ_CAQX01000227.1	14077	0.08904260396957397	0.19672936022358184
bacteria--NZ_CAQY01000104.1	42501	0.05334337800741196	0.23007780043809956
bacteria--NZ_ANJD01000050.1	44418	0.07340104877948761	0.20938137321549966
bacteria--NZ_ANJD01000059.1	33183	0.0294956024736166	0.2688647178789939
bacteria--NZ_ANJE01000001.1	224101	0.23963317275047302	0.1351310521942745
bacteria--NZ_ANJG01000276.1	3013	0.04415260627865791	0.24257874461817358
bacteria--NZ_ANJJ01000378.1	4362	0.073094442486763	0.20968351083918724
bacteria--NZ_ANJJ01000743.1	3558	0.17841191589832306	0.15439232570435835
bacteria--NZ_KB644435.1	56060	0.15717920660972595	0.1619268826950676
bacteria--NZ_KB641720.1	41030	0.25169938802719116	0.131807538333711
bacteria--NZ_KB642537.1	5827	0.42963698506355286	0.08914948258931943
bacteria--NZ_KB635910.1	232981	0.3140106201171875	0.11596419669159302
bacteria--NZ_KB635862.1	42307	0.1457400619983673	0.16666666666666666
bacteria--NZ_APGM01000138.1	4235	0.4982467293739319	0.06456303346174182
bacteria--NZ_ANOG01000573.1	7655	0.08535844087600708	0.19924087922048492
bacteria--NZ_ANOG01000599.1	19613	0.09869549423456192	0.1904222373291034
bacteria--NZ_ANOG01000724.1	5416	0.09991265833377838	0.1896857768713649
bacteria--NZ_ANOG01000793.1	3348	0.020762505009770393	0.29192159528665307
bacteria--NZ_ANOG01001031.1	17248	0.033001672476530075	0.2620099705415817
bacteria--NZ_KQ976356.1	255281	0.978134036064148	0.00953621874763955
bacteria--NZ_ANOH01000247.1	11710	0.22283044457435608	0.13964423294810785
bacteria--NZ_AOIG01000002.1	321998	0.5979074835777283	0.042582521338469674
bacteria--NZ_ANMU01000173.1	4885	0.7389104962348938	0.03000604275247375
bacteria--NZ_ANMV01000082.1	37262	0.453494131565094	0.08257798927411436
bacteria--NZ_ANMZ01000006.1	16017	0.14254774153232574	0.16785633355993654
bacteria--NZ_ANMZ01000017.1	57144	0.4955895245075226	0.06645139360978926
bacteria--NZ_ANIF01000040.1	51251	0.4184759259223938	0.0921897424276758
bacteria--NZ_AOUL01000185.1	8360	0.05122820660471916	0.23279703905128787
bacteria--NZ_CAQB01000078.1	6849	0.4434145987033844	0.08533499509026361
bacteria--NZ_APGN01000245.1	38156	0.1679554432630539	0.15794244278268751
bacteria--NZ_KB661445.1	3294	0.9910844564437866	0.007213535765541204
bacteria--NZ_KB663237.1	10616	0.20836886763572693	0.14434624971674598
bacteria--NZ_KB663214.1	4794	0.03889419510960579	0.2509630636755042
bacteria--NZ_AOGF01000010.1	32414	0.022999051958322525	0.28531233476848705
bacteria--NZ_APCS01000061.1	35002	0.5918661952018738	0.04343228340509102
bacteria--NZ_AODQ01000137.1	11422	0.0491219162940979	0.23553516126595664
bacteria--NZ_AODQ01000190.1	5954	0.008438918739557266	0.35576705189213687
bacteria--NZ_AOGO01000018.1	90645	0.09263786673545837	0.19414230682075687
bacteria--NZ_AOCV01000102.1	5559	0.023353448137640953	0.2843681546944633
bacteria--NZ_AHAV01000137.1	10894	0.3532005548477173	0.10723997280761387
bacteria--NZ_CAUM01000168.1	21388	0.05450201779603958	0.22885036634186873
bacteria--NZ_CAIS01000454.1	5171	0.20269355177879333	0.14598912304554726
bacteria--NZ_BAOL01000191.1	8134	0.27101239562034607	0.12686003474582672
bacteria--NZ_AOSM01000094.1	4137	0.18886291980743408	0.1507289070171463
bacteria--NZ_AOUC01000206.1	13673	0.22484582662582397	0.13911549210665458
bacteria--NZ_KB733415.1	511475	0.7471909523010254	0.029326233099176674
bacteria--NZ_AHAU01000062.1	51436	0.06517283618450165	0.2169348138076894
bacteria--NZ_AHAU01000028.1	6819	0.5198825597763062	0.054479190271168515
bacteria--NZ_APBK01000059.1	23404	0.3176559805870056	0.1150200166175693
bacteria--NZ_APBB01000033.1	35252	0.1269035041332245	0.17523982173880204
bacteria--NZ_AOGD01000073.1	36798	0.22640174627304077	0.13864340206964273
bacteria--NZ_APBA01000015.1	42017	0.3226814568042755	0.11401918573910416
bacteria--NZ_APBE01000022.1	47225	0.13053998351097107	0.1735591812070398
bacteria--NZ_APBG01000001.1	118406	0.5627316236495972	0.04651031044640834
bacteria--NZ_APBI01000148.1	6405	0.06526780128479004	0.21691593020620892
bacteria--NZ_APBL01000222.1	3203	0.008150245063006878	0.3583729888964423
bacteria--NC_022349.1	2000000	0.9778096675872803	0.009555102349120024
bacteria--NC_022359.1	1812170	0.9628810882568359	0.011972203338620742
bacteria--NZ_AQCU01000233.1	11265	0.23391515016555786	0.13654732230531008
bacteria--NZ_AQCU01000439.1	5914	0.9999945163726807	0.0005665080444142307
bacteria--NZ_AQCT01000154.1	13167	0.14073356986045837	0.16898934964876502
bacteria--NZ_AQCP01000051.1	83851	0.16951662302017212	0.1574514691441952
bacteria--NZ_AQEW01000062.1	4952	0.05602441355586052	0.22728302741898934
bacteria--NZ_AQEI01000111.1	8168	0.03740161657333374	0.2538900219049777
bacteria--NZ_AQEI01000299.1	13670	0.07718347012996674	0.2058312561371705
bacteria--NZ_AQDI01000092.1	49148	0.13100066781044006	0.17337034519223507
bacteria--NZ_AQDL01000152.1	15556	0.08482258021831512	0.19969408565601632
bacteria--NZ_AQDK01000104.1	106618	0.3725355863571167	0.10302892967746809
bacteria--NZ_AQFF01000013.1	26223	0.07609205693006516	0.20690762142155752
bacteria--NZ_AQFD01000024.1	93785	0.3779914677143097	0.10189591358863963
bacteria--NZ_AQDY01000025.1	5940	0.8434164524078369	0.02198051212327215
bacteria--NZ_AQDY01000062.1	3460	0.9051724672317505	0.017316262557594983
bacteria--NZ_AQDE01000090.1	52032	0.07350436598062515	0.2092680716066168
bacteria--NZ_KB742070.1	7302	0.194672629237175	0.14850064204245034
bacteria--NZ_KB742355.1	11793	0.22706013917922974	0.13858675126520129
bacteria--NZ_AQGH01000082.1	6205	0.3119867444038391	0.11639851952564394
bacteria--NZ_AQGH01000087.1	12755	0.33688899874687195	0.11086562429186494
bacteria--NZ_AQEF01000039.1	3361	0.9997096061706543	0.002284915779137397
bacteria--NZ_AQEE01000051.1	6693	0.1022142618894577	0.18830727396329028
bacteria--NZ_APXE01000026.1	5663	0.44075414538383484	0.0860903391494826
bacteria--NZ_APXK01000272.1	15247	0.06698650866746902	0.21523528967444672
bacteria--NZ_APXA01000092.1	8359	0.11441631615161896	0.18133922501699523
bacteria--NZ_APXB01000176.1	4367	0.04729565978050232	0.23810333106730117
bacteria--NZ_AQEL01000019.1	15966	0.2824058532714844	0.12402749452375557
bacteria--NZ_AQAA01000406.1	8406	0.022510819137096405	0.28676637208248357
bacteria--NZ_AQAB01000070.1	3623	0.2801133692264557	0.1246695369740917
bacteria--NZ_APZI01000618.1	5628	0.16791410744190216	0.15798020998564846
bacteria--NZ_APYY01000141.1	5638	0.3209705054759979	0.11426467255835032
bacteria--NZ_APYY01000328.1	3787	0.14056801795959473	0.16902711685172597
bacteria--NZ_APZS01000054.1	231222	0.25991302728652954	0.12971145856937835
bacteria--NZ_APYK01000028.1	44159	0.4217400550842285	0.09147216557141778
bacteria--NZ_APYF01000110.1	7345	0.2015782594680786	0.14631014427071531
bacteria--NZ_APZO01000046.1	9758	0.07308344542980194	0.20968351083918724
bacteria--NZ_APZO01000056.1	142986	0.3063676655292511	0.11766372082483571
bacteria--NZ_APZQ01000106.1	4306	0.1513124704360962	0.1640607296623612
bacteria--NZ_APZA01000005.1	36081	0.10329055041074753	0.18789183473071985
bacteria--NZ_APZT01000081.1	86744	0.16733650863170624	0.15805574439157036
bacteria--NZ_APZV01000078.1	32763	0.09888607263565063	0.19025228491577914
bacteria--NZ_APZX01000230.1	3549	0.9880421161651611	0.007855578215877332
bacteria--NZ_APXZ01000207.1	15941	0.06799681484699249	0.21415892439005968
bacteria--NZ_AQBF01000155.1	3176	0.17880503833293915	0.15424125689251453
bacteria--NZ_AQBH01000002.1	47866	0.046235643327236176	0.23982173880202431
bacteria--NZ_AQBH01000119.1	12883	0.14282634854316711	0.16778079915401464
bacteria--NZ_AQBI01000003.1	47004	0.0464167594909668	0.2395384847798172
bacteria--NZ_AQBM01000126.1	6187	0.3331303298473358	0.11188533877181056
bacteria--NZ_AQBQ01000080.1	31986	0.19357949495315552	0.14887831407205981
bacteria--NZ_AQBQ01000127.1	3497	0.8985006809234619	0.017750585391645896
bacteria--NZ_AQAG01000044.1	3517	0.9481146335601807	0.013879447088148651
bacteria--NZ_AQAR01000148.1	111975	0.1554224193096161	0.162738877558728
bacteria--NZ_AQAY01000059.1	5658	0.1932530254125595	0.14899161568094266
bacteria--NZ_AQBW01000013.1	38763	0.1846500039100647	0.15223959513558427
bacteria--NZ_AQCD01000061.1	16551	0.8101069927215576	0.024435380315733817
bacteria--NZ_APWZ01000110.1	10444	0.048595454543828964	0.23646045773849989
bacteria--NZ_APWZ01000175.1	7127	0.2018500119447708	0.14627237706775437
bacteria--NZ_APWZ01000345.1	6617	0.03384331613779068	0.26032933000981945
bacteria--NZ_APWZ01000763.1	3007	0.6194114089012146	0.04007100234156658
bacteria--NZ_APYW01000107.1	163881	0.3481590747833252	0.10814638567867664
bacteria--NZ_APXS01000100.1	46413	0.09915713965892792	0.19019563411133772
bacteria--NZ_APXS01000125.1	24601	0.4594092071056366	0.0812183699675202
bacteria--NZ_AQCA01000107.1	3010	0.21928904950618744	0.1405695294206511
bacteria--NZ_CAUW010000028.1	3870	0.05497673898935318	0.22843492710929827
bacteria--NZ_AQOI01000045.1	11825	0.008568921126425266	0.3546529194047889
bacteria--NZ_AQOI01000221.1	11799	0.057071253657341	0.2260555933227585
bacteria--NZ_AQOJ01000256.1	5978	4.8860070819500834e-05	0.7005249641211572
bacteria--NZ_AQOJ01000807.1	5637	0.01673945225775242	0.3072361960873178
bacteria--NZ_AQOL01000001.1	28372	0.03961027413606644	0.2498489311881562
bacteria--NZ_AQOL01000002.1	6068	0.008212171494960785	0.35791978246091094
bacteria--NZ_AQOL01000003.1	44435	0.034151166677474976	0.2598005891683662
bacteria--NZ_AQOL01000004.1	78806	0.1013130396604538	0.1887227131958607
bacteria--NZ_AQOL01000722.1	3618	3.989051765529439e-05	0.711345267769469
bacteria--NZ_CM001839.1	2000000	0.9502682685852051	0.013577309464461063
bacteria--NZ_CM001841.1	2000000	0.9505147933959961	0.013539542261500113
bacteria--NZ_AQNT01000003.1	117015	0.053120605647563934	0.23037993806178714
bacteria--NZ_AQNQ01000009.1	27043	0.08082030713558197	0.20296094871213838
bacteria--NZ_AMWO01000096.1	34895	0.1478811502456665	0.1654581161719163
bacteria--NZ_KB849367.1	388395	0.8311131000518799	0.022905808595815393
bacteria--NZ_KB849492.1	295488	0.5461850166320801	0.04953168668328423
bacteria--NZ_KB849688.1	587353	0.9204208850860596	0.016334315280610318
bacteria--NZ_KB849981.1	23811	0.07575814425945282	0.20734194425560842
bacteria--NZ_KB850398.1	67060	0.04882029443979263	0.2360072513029685
bacteria--NZ_AQUR01000025.1	3022	0.14205631613731384	0.16810182037918273
bacteria--NZ_AOSD01000013.1	56098	0.5240906476974487	0.05351612659566433
bacteria--NZ_APMQ01000016.1	145491	0.2687908411026001	0.12731324118135812
bacteria--NZ_KB889666.1	162612	0.7210586071014404	0.03134677845758743
bacteria--NZ_KB890347.1	42034	0.2469206154346466	0.13324269204622705
bacteria--NZ_KB891758.1	153220	0.33560383319854736	0.11112999471259158
bacteria--NZ_KB892299.1	36011	0.055768538266420364	0.2274529798323136
bacteria--NZ_KB893001.1	71555	0.09814997017383575	0.19062995694538862
bacteria--NZ_KB893132.1	15798	0.04455728083848953	0.2421066545811617
bacteria--NZ_KB894962.1	831244	0.9418894648551941	0.014578140342926203
bacteria--NZ_KB896340.1	60871	0.7338064312934875	0.03028929677468087
bacteria--NZ_KB896515.1	5066	0.45092514157295227	0.08320114812297001
