toolcombo,toolcombo2,assembly,num_viruses,prop_vir,numtools
1 0 0 0 1 1,tnv 0 0 0 VS VS2,Dundee_Maria,55,0.23404255319148937,3
0 1 1 1 0 0,0 DVF tv VB 0 0,Cardiff_Maria,144,0.23491027732463296,3
0 1 1 1 1 0,0 DVF tv VB VS 0,Cardiff_Maria,144,0.23491027732463296,4
0 0 0 1 0 1,0 0 0 VB 0 VS2,Dundee_Clat,281,0.23514644351464434,2
0 0 0 1 1 1,0 0 0 VB VS VS2,Dundee_Clat,281,0.23514644351464434,3
1 0 1 0 0 0,tnv 0 tv 0 0 0,Edinburgh_Glen,504,0.23529411764705882,2
1 0 1 0 1 0,tnv 0 tv 0 VS 0,Edinburgh_Glen,504,0.23529411764705882,3
1 0 1 1 0 0,tnv 0 tv VB 0 0,Aberdeen_Man,282,0.23598326359832636,3
1 0 1 1 1 0,tnv 0 tv VB VS 0,Aberdeen_Man,282,0.23598326359832636,4
0 0 0 1 0 1,0 0 0 VB 0 VS2,Exeter_Maria,38,0.2360248447204969,2
0 0 0 1 1 1,0 0 0 VB VS VS2,Exeter_Maria,38,0.2360248447204969,3
0 0 0 1 0 1,0 0 0 VB 0 VS2,Amsterdam_Leid,204,0.23638470451911936,2
0 0 0 1 1 1,0 0 0 VB VS VS2,Amsterdam_Leid,204,0.23638470451911936,3
0 0 0 0 0 1,0 0 0 0 0 VS2,London_Maria,152,0.2363919129082426,1
0 0 0 0 1 1,0 0 0 0 VS VS2,London_Maria,152,0.2363919129082426,2
0 1 0 1 0 1,0 DVF 0 VB 0 VS2,Spannenburg,892,0.23710792131844763,3
0 1 0 1 1 1,0 DVF 0 VB VS VS2,Spannenburg,892,0.23710792131844763,4
1 1 0 1 0 1,tnv DVF 0 VB 0 VS2,London_Maria,154,0.23950233281493002,4
1 1 0 1 1 1,tnv DVF 0 VB VS VS2,London_Maria,154,0.23950233281493002,5
0 1 0 1 0 1,0 DVF 0 VB 0 VS2,Cardiff_Maria,148,0.24143556280587275,3
0 1 0 1 1 1,0 DVF 0 VB VS VS2,Cardiff_Maria,148,0.24143556280587275,4
1 1 1 0 0 0,tnv DVF tv 0 0 0,Dundee_Maria,57,0.2425531914893617,3
1 1 1 0 1 0,tnv DVF tv 0 VS 0,Dundee_Maria,57,0.2425531914893617,4
1 0 1 1 0 0,tnv 0 tv VB 0 0,Edinburgh_Glen,528,0.24649859943977592,3
1 0 1 1 1 0,tnv 0 tv VB VS 0,Edinburgh_Glen,528,0.24649859943977592,4
0 0 1 0 0 0,0 0 tv 0 0 0,Dundee_Maria,58,0.24680851063829787,1
0 0 1 0 1 0,0 0 tv 0 VS 0,Dundee_Maria,58,0.24680851063829787,2
0 0 1 0 0 0,0 0 tv 0 0 0,Glasgow_Mil,48,0.24742268041237114,1
0 0 1 0 1 0,0 0 tv 0 VS 0,Glasgow_Mil,48,0.24742268041237114,2
0 0 1 0 0 0,0 0 tv 0 0 0,Glasgow_Bal,93,0.24932975871313673,1
0 0 1 0 1 0,0 0 tv 0 VS 0,Glasgow_Bal,93,0.24932975871313673,2
0 0 1 1 0 0,0 0 tv VB 0 0,Glasgow_Bal,93,0.24932975871313673,2
0 0 1 1 1 0,0 0 tv VB VS 0,Glasgow_Bal,93,0.24932975871313673,3
0 1 1 0 0 0,0 DVF tv 0 0 0,Dundee_Clat,298,0.24937238493723848,2
0 1 1 0 1 0,0 DVF tv 0 VS 0,Dundee_Clat,298,0.24937238493723848,3
1 1 0 0 0 1,tnv DVF 0 0 0 VS2,Dundee_Maria,59,0.251063829787234,3
1 1 0 0 1 1,tnv DVF 0 0 VS VS2,Dundee_Maria,59,0.251063829787234,4
0 0 0 0 0 1,0 0 0 0 0 VS2,Glasgow_Mil,49,0.25257731958762886,1
0 0 0 0 1 1,0 0 0 0 VS VS2,Glasgow_Mil,49,0.25257731958762886,2
0 0 1 0 0 0,0 0 tv 0 0 0,Exeter_Maria,41,0.2546583850931677,1
0 0 1 0 1 0,0 0 tv 0 VS 0,Exeter_Maria,41,0.2546583850931677,2
1 1 1 1 0 0,tnv DVF tv VB 0 0,Dundee_Maria,60,0.2553191489361702,4
1 1 1 1 1 0,tnv DVF tv VB VS 0,Dundee_Maria,60,0.2553191489361702,5
0 1 1 1 0 0,0 DVF tv VB 0 0,Dundee_Clat,306,0.2560669456066946,3
0 1 1 1 1 0,0 DVF tv VB VS 0,Dundee_Clat,306,0.2560669456066946,4
0 0 1 1 0 0,0 0 tv VB 0 0,Glasgow_Mil,50,0.25773195876288657,2
0 0 1 1 1 0,0 0 tv VB VS 0,Glasgow_Mil,50,0.25773195876288657,3
0 1 0 1 0 1,0 DVF 0 VB 0 VS2,Exeter_Maria,42,0.2608695652173913,3
0 1 0 1 1 1,0 DVF 0 VB VS VS2,Exeter_Maria,42,0.2608695652173913,4
1 1 1 0 0 1,tnv DVF tv 0 0 VS2,Cardiff_Maria,161,0.2626427406199021,4
1 1 1 0 1 1,tnv DVF tv 0 VS VS2,Cardiff_Maria,161,0.2626427406199021,5
0 0 0 1 0 1,0 0 0 VB 0 VS2,London_Maria,169,0.26283048211508553,2
0 0 0 1 1 1,0 0 0 VB VS VS2,London_Maria,169,0.26283048211508553,3
0 0 1 1 0 0,0 0 tv VB 0 0,Dundee_Maria,62,0.26382978723404255,2
0 0 1 1 1 0,0 0 tv VB VS 0,Dundee_Maria,62,0.26382978723404255,3
1 1 1 1 0 1,tnv DVF tv VB 0 VS2,Cardiff_Maria,162,0.2642740619902121,5
1 1 1 1 1 1,tnv DVF tv VB VS VS2,Cardiff_Maria,162,0.2642740619902121,6
0 1 0 0 0 1,0 DVF 0 0 0 VS2,Nieuwkoop_DHB,198,0.2657718120805369,2
0 1 0 0 1 1,0 DVF 0 0 VS VS2,Nieuwkoop_DHB,198,0.2657718120805369,3
0 0 0 0 0 1,0 0 0 0 0 VS2,Dundee_Maria,63,0.2680851063829787,1
0 0 0 0 1 1,0 0 0 0 VS VS2,Dundee_Maria,63,0.2680851063829787,2
0 0 0 0 0 1,0 0 0 0 0 VS2,Glasgow_Bal,100,0.2680965147453083,1
0 0 0 0 1 1,0 0 0 0 VS VS2,Glasgow_Bal,100,0.2680965147453083,2
0 1 0 1 0 1,0 DVF 0 VB 0 VS2,Nieuwkoop_DHB,201,0.2697986577181208,3
0 1 0 1 1 1,0 DVF 0 VB VS VS2,Nieuwkoop_DHB,201,0.2697986577181208,4
1 0 0 1 0 1,tnv 0 0 VB 0 VS2,Dundee_Maria,64,0.2723404255319149,3
1 0 0 1 1 1,tnv 0 0 VB VS VS2,Dundee_Maria,64,0.2723404255319149,4
0 0 1 1 0 0,0 0 tv VB 0 0,Exeter_Maria,44,0.2732919254658385,2
0 0 1 1 1 0,0 0 tv VB VS 0,Exeter_Maria,44,0.2732919254658385,3
0 1 1 0 0 0,0 DVF tv 0 0 0,Exeter_Maria,44,0.2732919254658385,2
0 1 1 0 1 0,0 DVF tv 0 VS 0,Exeter_Maria,44,0.2732919254658385,3
1 1 0 0 0 1,tnv DVF 0 0 0 VS2,Glasgow_Bal,103,0.2761394101876676,3
1 1 0 0 1 1,tnv DVF 0 0 VS VS2,Glasgow_Bal,103,0.2761394101876676,4
0 1 0 0 0 1,0 DVF 0 0 0 VS2,Amsterdam_Leid,239,0.2769409038238702,2
0 1 0 0 1 1,0 DVF 0 0 VS VS2,Amsterdam_Leid,239,0.2769409038238702,3
0 1 0 0 0 1,0 DVF 0 0 0 VS2,Dundee_Clat,333,0.27866108786610877,2
0 1 0 0 1 1,0 DVF 0 0 VS VS2,Dundee_Clat,333,0.27866108786610877,3
1 1 1 0 0 0,tnv DVF tv 0 0 0,Glasgow_Bal,104,0.27882037533512066,3
1 1 1 0 1 0,tnv DVF tv 0 VS 0,Glasgow_Bal,104,0.27882037533512066,4
1 1 1 1 0 0,tnv DVF tv VB 0 0,Glasgow_Bal,104,0.27882037533512066,4
1 1 1 1 1 0,tnv DVF tv VB VS 0,Glasgow_Bal,104,0.27882037533512066,5
1 0 1 0 0 1,tnv 0 tv 0 0 VS2,Exeter_Maria,45,0.2795031055900621,3
1 0 1 0 1 1,tnv 0 tv 0 VS VS2,Exeter_Maria,45,0.2795031055900621,4
0 1 0 1 0 1,0 DVF 0 VB 0 VS2,Amsterdam_Leid,243,0.28157589803012745,3
0 1 0 1 1 1,0 DVF 0 VB VS VS2,Amsterdam_Leid,243,0.28157589803012745,4
1 0 1 1 0 1,tnv 0 tv VB 0 VS2,Exeter_Maria,46,0.2857142857142857,4
1 0 1 1 1 1,tnv 0 tv VB VS VS2,Exeter_Maria,46,0.2857142857142857,5
1 1 1 0 0 1,tnv DVF tv 0 0 VS2,Exeter_Maria,46,0.2857142857142857,4
1 1 1 0 1 1,tnv DVF tv 0 VS VS2,Exeter_Maria,46,0.2857142857142857,5
0 0 0 1 0 1,0 0 0 VB 0 VS2,Glasgow_Mil,56,0.28865979381443296,2
0 0 0 1 1 1,0 0 0 VB VS VS2,Glasgow_Mil,56,0.28865979381443296,3
0 1 0 0 0 1,0 DVF 0 0 0 VS2,Glasgow_Mil,56,0.28865979381443296,2
0 1 0 0 1 1,0 DVF 0 0 VS VS2,Glasgow_Mil,56,0.28865979381443296,3
0 1 1 0 0 0,0 DVF tv 0 0 0,London_Maria,186,0.2892690513219285,2
0 1 1 0 1 0,0 DVF tv 0 VS 0,London_Maria,186,0.2892690513219285,3
1 1 0 1 0 1,tnv DVF 0 VB 0 VS2,Dundee_Maria,68,0.28936170212765955,4
1 1 0 1 1 1,tnv DVF 0 VB VS VS2,Dundee_Maria,68,0.28936170212765955,5
0 1 1 1 0 0,0 DVF tv VB 0 0,Exeter_Maria,47,0.2919254658385093,3
0 1 1 1 1 0,0 DVF tv VB VS 0,Exeter_Maria,47,0.2919254658385093,4
1 1 1 1 0 1,tnv DVF tv VB 0 VS2,Exeter_Maria,47,0.2919254658385093,5
1 1 1 1 1 1,tnv DVF tv VB VS VS2,Exeter_Maria,47,0.2919254658385093,6
0 0 1 0 0 0,0 0 tv 0 0 0,Aberdeen_Man,349,0.2920502092050209,1
0 0 1 0 1 0,0 0 tv 0 VS 0,Aberdeen_Man,349,0.2920502092050209,2
0 1 1 0 0 0,0 DVF tv 0 0 0,Glasgow_Mil,57,0.29381443298969073,2
0 1 1 0 1 0,0 DVF tv 0 VS 0,Glasgow_Mil,57,0.29381443298969073,3
0 1 0 1 0 1,0 DVF 0 VB 0 VS2,Dundee_Clat,352,0.29456066945606696,3
0 1 0 1 1 1,0 DVF 0 VB VS VS2,Dundee_Clat,352,0.29456066945606696,4
0 0 0 1 0 1,0 0 0 VB 0 VS2,Glasgow_Bal,110,0.2949061662198391,2
0 0 0 1 1 1,0 0 0 VB VS VS2,Glasgow_Bal,110,0.2949061662198391,3
0 1 0 0 0 1,0 DVF 0 0 0 VS2,London_Maria,190,0.2954898911353033,2
0 1 0 0 1 1,0 DVF 0 0 VS VS2,London_Maria,190,0.2954898911353033,3
0 1 1 1 0 0,0 DVF tv VB 0 0,London_Maria,190,0.2954898911353033,3
0 1 1 1 1 0,0 DVF tv VB VS 0,London_Maria,190,0.2954898911353033,4
0 1 0 0 0 1,0 DVF 0 0 0 VS2,Dundee_Maria,71,0.3021276595744681,2
0 1 0 0 1 1,0 DVF 0 0 VS VS2,Dundee_Maria,71,0.3021276595744681,3
0 0 1 1 0 0,0 0 tv VB 0 0,Aberdeen_Man,362,0.302928870292887,2
0 0 1 1 1 0,0 0 tv VB VS 0,Aberdeen_Man,362,0.302928870292887,3
1 1 0 1 0 1,tnv DVF 0 VB 0 VS2,Glasgow_Bal,113,0.30294906166219837,4
1 1 0 1 1 1,tnv DVF 0 VB VS VS2,Glasgow_Bal,113,0.30294906166219837,5
0 1 1 1 0 0,0 DVF tv VB 0 0,Glasgow_Mil,59,0.30412371134020616,3
0 1 1 1 1 0,0 DVF tv VB VS 0,Glasgow_Mil,59,0.30412371134020616,4
1 0 1 0 0 1,tnv 0 tv 0 0 VS2,Dundee_Clat,364,0.30460251046025105,3
1 0 1 0 1 1,tnv 0 tv 0 VS VS2,Dundee_Clat,364,0.30460251046025105,4
0 0 0 1 0 1,0 0 0 VB 0 VS2,Dundee_Maria,72,0.30638297872340425,2
0 0 0 1 1 1,0 0 0 VB VS VS2,Dundee_Maria,72,0.30638297872340425,3
1 0 1 1 0 1,tnv 0 tv VB 0 VS2,Dundee_Clat,370,0.30962343096234307,4
1 0 1 1 1 1,tnv 0 tv VB VS VS2,Dundee_Clat,370,0.30962343096234307,5
0 1 1 0 0 0,0 DVF tv 0 0 0,Dundee_Maria,73,0.31063829787234043,2
0 1 1 0 1 0,0 DVF tv 0 VS 0,Dundee_Maria,73,0.31063829787234043,3
0 1 0 1 0 1,0 DVF 0 VB 0 VS2,London_Maria,205,0.3188180404354588,3
0 1 0 1 1 1,0 DVF 0 VB VS VS2,London_Maria,205,0.3188180404354588,4
0 1 1 1 0 0,0 DVF tv VB 0 0,Dundee_Maria,76,0.32340425531914896,3
0 1 1 1 1 0,0 DVF tv VB VS 0,Dundee_Maria,76,0.32340425531914896,4
0 1 0 1 0 1,0 DVF 0 VB 0 VS2,Glasgow_Mil,63,0.3247422680412371,3
0 1 0 1 1 1,0 DVF 0 VB VS VS2,Glasgow_Mil,63,0.3247422680412371,4
1 0 1 0 0 1,tnv 0 tv 0 0 VS2,London_Maria,209,0.3250388802488336,3
1 0 1 0 1 1,tnv 0 tv 0 VS VS2,London_Maria,209,0.3250388802488336,4
0 0 1 0 0 0,0 0 tv 0 0 0,Edinburgh_Glen,698,0.3258636788048553,1
0 0 1 0 1 0,0 0 tv 0 VS 0,Edinburgh_Glen,698,0.3258636788048553,2
1 1 1 0 0 1,tnv DVF tv 0 0 VS2,Dundee_Clat,396,0.3313807531380753,4
1 1 1 0 1 1,tnv DVF tv 0 VS VS2,Dundee_Clat,396,0.3313807531380753,5
1 0 1 1 0 1,tnv 0 tv VB 0 VS2,London_Maria,214,0.3328149300155521,4
1 0 1 1 1 1,tnv 0 tv VB VS VS2,London_Maria,214,0.3328149300155521,5
1 1 1 1 0 1,tnv DVF tv VB 0 VS2,Dundee_Clat,401,0.33556485355648535,5
1 1 1 1 1 1,tnv DVF tv VB VS VS2,Dundee_Clat,401,0.33556485355648535,6
0 0 1 1 0 0,0 0 tv VB 0 0,Edinburgh_Glen,722,0.3370681605975724,2
0 0 1 1 1 0,0 0 tv VB VS 0,Edinburgh_Glen,722,0.3370681605975724,3
0 1 0 1 0 1,0 DVF 0 VB 0 VS2,Dundee_Maria,80,0.3404255319148936,3
0 1 0 1 1 1,0 DVF 0 VB VS VS2,Dundee_Maria,80,0.3404255319148936,4
1 1 0 0 0 0,tnv DVF 0 0 0 0,Aberdeen_Man,407,0.34058577405857743,2
1 1 0 0 1 0,tnv DVF 0 0 VS 0,Aberdeen_Man,407,0.34058577405857743,3
1 1 0 0 0 0,tnv DVF 0 0 0 0,Edinburgh_Glen,730,0.3408029878618114,2
1 1 0 0 1 0,tnv DVF 0 0 VS 0,Edinburgh_Glen,730,0.3408029878618114,3
1 1 1 0 0 1,tnv DVF tv 0 0 VS2,London_Maria,225,0.3499222395023328,4
1 1 1 0 1 1,tnv DVF tv 0 VS VS2,London_Maria,225,0.3499222395023328,5
1 1 1 1 0 1,tnv DVF tv VB 0 VS2,London_Maria,230,0.35769828926905134,5
1 1 1 1 1 1,tnv DVF tv VB VS VS2,London_Maria,230,0.35769828926905134,6
1 1 0 1 0 0,tnv DVF 0 VB 0 0,Edinburgh_Glen,773,0.36087768440709617,3
1 1 0 1 1 0,tnv DVF 0 VB VS 0,Edinburgh_Glen,773,0.36087768440709617,4
1 0 1 0 0 1,tnv 0 tv 0 0 VS2,Glasgow_Mil,71,0.36597938144329895,3
1 0 1 0 1 1,tnv 0 tv 0 VS VS2,Glasgow_Mil,71,0.36597938144329895,4
1 0 1 1 0 1,tnv 0 tv VB 0 VS2,Glasgow_Mil,72,0.3711340206185567,4
1 0 1 1 1 1,tnv 0 tv VB VS VS2,Glasgow_Mil,72,0.3711340206185567,5
1 1 0 1 0 0,tnv DVF 0 VB 0 0,Aberdeen_Man,445,0.3723849372384937,3
1 1 0 1 1 0,tnv DVF 0 VB VS 0,Aberdeen_Man,445,0.3723849372384937,4
0 1 1 0 0 0,0 DVF tv 0 0 0,Glasgow_Bal,142,0.3806970509383378,2
0 1 1 0 1 0,0 DVF tv 0 VS 0,Glasgow_Bal,142,0.3806970509383378,3
0 1 1 1 0 0,0 DVF tv VB 0 0,Glasgow_Bal,142,0.3806970509383378,3
0 1 1 1 1 0,0 DVF tv VB VS 0,Glasgow_Bal,142,0.3806970509383378,4
1 1 1 0 0 1,tnv DVF tv 0 0 VS2,Glasgow_Mil,74,0.38144329896907214,4
1 1 1 0 1 1,tnv DVF tv 0 VS VS2,Glasgow_Mil,74,0.38144329896907214,5
1 1 1 1 0 1,tnv DVF tv VB 0 VS2,Glasgow_Mil,75,0.3865979381443299,5
1 1 1 1 1 1,tnv DVF tv VB VS VS2,Glasgow_Mil,75,0.3865979381443299,6
0 1 0 0 0 1,0 DVF 0 0 0 VS2,Glasgow_Bal,145,0.38873994638069703,2
0 1 0 0 1 1,0 DVF 0 0 VS VS2,Glasgow_Bal,145,0.38873994638069703,3
1 0 1 0 0 1,tnv 0 tv 0 0 VS2,Glasgow_Bal,146,0.3914209115281501,3
1 0 1 0 1 1,tnv 0 tv 0 VS VS2,Glasgow_Bal,146,0.3914209115281501,4
1 0 1 1 0 1,tnv 0 tv VB 0 VS2,Glasgow_Bal,147,0.3941018766756032,4
1 0 1 1 1 1,tnv 0 tv VB VS VS2,Glasgow_Bal,147,0.3941018766756032,5
0 1 0 1 0 1,0 DVF 0 VB 0 VS2,Glasgow_Bal,155,0.4155495978552279,3
0 1 0 1 1 1,0 DVF 0 VB VS VS2,Glasgow_Bal,155,0.4155495978552279,4
1 1 1 0 0 1,tnv DVF tv 0 0 VS2,Glasgow_Bal,160,0.4289544235924933,4
1 1 1 0 1 1,tnv DVF tv 0 VS VS2,Glasgow_Bal,160,0.4289544235924933,5
0 0 1 0 0 1,0 0 tv 0 0 VS2,South_Holland_Dla,88,0.43137254901960786,2
0 0 1 0 1 1,0 0 tv 0 VS VS2,South_Holland_Dla,88,0.43137254901960786,3
0 0 1 1 0 1,0 0 tv VB 0 VS2,South_Holland_Dla,88,0.43137254901960786,3
0 0 1 1 1 1,0 0 tv VB VS VS2,South_Holland_Dla,88,0.43137254901960786,4
1 1 1 1 0 1,tnv DVF tv VB 0 VS2,Glasgow_Bal,161,0.4316353887399464,5
1 1 1 1 1 1,tnv DVF tv VB VS VS2,Glasgow_Bal,161,0.4316353887399464,6
0 1 0 0 0 0,0 DVF 0 0 0 0,Edinburgh_Glen,930,0.4341736694677871,1
0 1 0 0 1 0,0 DVF 0 0 VS 0,Edinburgh_Glen,930,0.4341736694677871,2
1 0 0 0 0 1,tnv 0 0 0 0 VS2,Aberdeen_Man,520,0.4351464435146444,2
1 0 0 0 1 1,tnv 0 0 0 VS VS2,Aberdeen_Man,520,0.4351464435146444,3
0 1 0 0 0 0,0 DVF 0 0 0 0,Aberdeen_Man,523,0.4376569037656904,1
0 1 0 0 1 0,0 DVF 0 0 VS 0,Aberdeen_Man,523,0.4376569037656904,2
1 0 0 1 0 1,tnv 0 0 VB 0 VS2,Aberdeen_Man,524,0.4384937238493724,3
1 0 0 1 1 1,tnv 0 0 VB VS VS2,Aberdeen_Man,524,0.4384937238493724,4
1 0 1 0 0 1,tnv 0 tv 0 0 VS2,Dundee_Maria,105,0.44680851063829785,3
1 0 1 0 1 1,tnv 0 tv 0 VS VS2,Dundee_Maria,105,0.44680851063829785,4
0 1 0 1 0 0,0 DVF 0 VB 0 0,Edinburgh_Glen,973,0.4542483660130719,2
0 1 0 1 1 0,0 DVF 0 VB VS 0,Edinburgh_Glen,973,0.4542483660130719,3
1 0 1 1 0 1,tnv 0 tv VB 0 VS2,Dundee_Maria,108,0.4595744680851064,4
1 0 1 1 1 1,tnv 0 tv VB VS VS2,Dundee_Maria,108,0.4595744680851064,5
1 1 1 0 0 1,tnv DVF tv 0 0 VS2,Dundee_Maria,109,0.46382978723404256,4
1 1 1 0 1 1,tnv DVF tv 0 VS VS2,Dundee_Maria,109,0.46382978723404256,5
0 1 0 1 0 0,0 DVF 0 VB 0 0,Aberdeen_Man,560,0.4686192468619247,2
0 1 0 1 1 0,0 DVF 0 VB VS 0,Aberdeen_Man,560,0.4686192468619247,3
0 1 1 0 0 1,0 DVF tv 0 0 VS2,South_Holland_Dla,96,0.47058823529411764,3
0 1 1 0 1 1,0 DVF tv 0 VS VS2,South_Holland_Dla,96,0.47058823529411764,4
0 1 1 1 0 1,0 DVF tv VB 0 VS2,South_Holland_Dla,96,0.47058823529411764,4
0 1 1 1 1 1,0 DVF tv VB VS VS2,South_Holland_Dla,96,0.47058823529411764,5
1 0 0 0 0 1,tnv 0 0 0 0 VS2,Edinburgh_Glen,1008,0.47058823529411764,2
1 0 0 0 1 1,tnv 0 0 0 VS VS2,Edinburgh_Glen,1008,0.47058823529411764,3
1 0 0 1 0 1,tnv 0 0 VB 0 VS2,Edinburgh_Glen,1019,0.4757236227824463,3
1 0 0 1 1 1,tnv 0 0 VB VS VS2,Edinburgh_Glen,1019,0.4757236227824463,4
1 1 1 1 0 1,tnv DVF tv VB 0 VS2,Dundee_Maria,112,0.4765957446808511,5
1 1 1 1 1 1,tnv DVF tv VB VS VS2,Dundee_Maria,112,0.4765957446808511,6
1 1 1 0 0 0,tnv DVF tv 0 0 0,Aberdeen_Man,615,0.5146443514644351,3
1 1 1 0 1 0,tnv DVF tv 0 VS 0,Aberdeen_Man,615,0.5146443514644351,4
1 1 1 1 0 0,tnv DVF tv VB 0 0,Aberdeen_Man,624,0.5221757322175732,4
1 1 1 1 1 0,tnv DVF tv VB VS 0,Aberdeen_Man,624,0.5221757322175732,5
1 1 1 0 0 0,tnv DVF tv 0 0 0,Edinburgh_Glen,1163,0.5429505135387488,3
1 1 1 0 1 0,tnv DVF tv 0 VS 0,Edinburgh_Glen,1163,0.5429505135387488,4
0 0 1 0 0 1,0 0 tv 0 0 VS2,Nieuwkoop_DHB,405,0.5436241610738255,2
0 0 1 0 1 1,0 0 tv 0 VS VS2,Nieuwkoop_DHB,405,0.5436241610738255,3
0 0 1 1 0 1,0 0 tv VB 0 VS2,Nieuwkoop_DHB,407,0.5463087248322148,3
0 0 1 1 1 1,0 0 tv VB VS VS2,Nieuwkoop_DHB,407,0.5463087248322148,4
1 1 1 1 0 0,tnv DVF tv VB 0 0,Edinburgh_Glen,1174,0.5480859010270775,4
1 1 1 1 1 0,tnv DVF tv VB VS 0,Edinburgh_Glen,1174,0.5480859010270775,5
0 0 0 0 0 1,0 0 0 0 0 VS2,Aberdeen_Man,659,0.5514644351464435,1
0 0 0 0 1 1,0 0 0 0 VS VS2,Aberdeen_Man,659,0.5514644351464435,2
0 0 0 1 0 1,0 0 0 VB 0 VS2,Aberdeen_Man,664,0.5556485355648536,2
0 0 0 1 1 1,0 0 0 VB VS VS2,Aberdeen_Man,664,0.5556485355648536,3
0 1 1 0 0 1,0 DVF tv 0 0 VS2,Nieuwkoop_DHB,417,0.5597315436241611,3
0 1 1 0 1 1,0 DVF tv 0 VS VS2,Nieuwkoop_DHB,417,0.5597315436241611,4
0 1 1 1 0 1,0 DVF tv VB 0 VS2,Nieuwkoop_DHB,419,0.5624161073825503,4
0 1 1 1 1 1,0 DVF tv VB VS VS2,Nieuwkoop_DHB,419,0.5624161073825503,5
0 0 1 0 0 1,0 0 tv 0 0 VS2,Amsterdam_Wee,296,0.5703275529865125,2
0 0 1 0 1 1,0 0 tv 0 VS VS2,Amsterdam_Wee,296,0.5703275529865125,3
0 0 1 1 0 1,0 0 tv VB 0 VS2,Amsterdam_Wee,297,0.5722543352601156,3
0 0 1 1 1 1,0 0 tv VB VS VS2,Amsterdam_Wee,297,0.5722543352601156,4
0 1 1 0 0 1,0 DVF tv 0 0 VS2,Amsterdam_Wee,297,0.5722543352601156,3
0 1 1 0 1 1,0 DVF tv 0 VS VS2,Amsterdam_Wee,297,0.5722543352601156,4
0 1 1 1 0 1,0 DVF tv VB 0 VS2,Amsterdam_Wee,298,0.5741811175337187,4
0 1 1 1 1 1,0 DVF tv VB VS VS2,Amsterdam_Wee,298,0.5741811175337187,5
0 0 0 0 0 1,0 0 0 0 0 VS2,Edinburgh_Glen,1253,0.5849673202614379,1
0 0 0 0 1 1,0 0 0 0 VS VS2,Edinburgh_Glen,1253,0.5849673202614379,2
1 1 0 0 0 1,tnv DVF 0 0 0 VS2,Aberdeen_Man,702,0.5874476987447699,3
1 1 0 0 1 1,tnv DVF 0 0 VS VS2,Aberdeen_Man,702,0.5874476987447699,4
0 0 0 1 0 1,0 0 0 VB 0 VS2,Edinburgh_Glen,1264,0.5901027077497666,2
0 0 0 1 1 1,0 0 0 VB VS VS2,Edinburgh_Glen,1264,0.5901027077497666,3
1 1 0 1 0 1,tnv DVF 0 VB 0 VS2,Aberdeen_Man,706,0.590794979079498,4
1 1 0 1 1 1,tnv DVF 0 VB VS VS2,Aberdeen_Man,706,0.590794979079498,5
0 0 1 0 0 1,0 0 tv 0 0 VS2,Spannenburg,2232,0.5933014354066986,2
0 0 1 0 1 1,0 0 tv 0 VS VS2,Spannenburg,2232,0.5933014354066986,3
0 0 1 1 0 1,0 0 tv VB 0 VS2,Spannenburg,2240,0.5954279638490165,3
0 0 1 1 1 1,0 0 tv VB VS VS2,Spannenburg,2240,0.5954279638490165,4
0 0 1 0 0 1,0 0 tv 0 0 VS2,Amsterdam_Leid,523,0.6060254924681344,2
0 0 1 0 1 1,0 0 tv 0 VS VS2,Amsterdam_Leid,523,0.6060254924681344,3
0 0 1 1 0 1,0 0 tv VB 0 VS2,Amsterdam_Leid,525,0.608342989571263,3
0 0 1 1 1 1,0 0 tv VB VS VS2,Amsterdam_Leid,525,0.608342989571263,4
0 0 1 0 0 1,0 0 tv 0 0 VS2,Exeter_Maria,98,0.6086956521739131,2
0 0 1 0 1 1,0 0 tv 0 VS VS2,Exeter_Maria,98,0.6086956521739131,3
0 1 1 0 0 1,0 DVF tv 0 0 VS2,Spannenburg,2295,0.6100478468899522,3
0 1 1 0 1 1,0 DVF tv 0 VS VS2,Spannenburg,2295,0.6100478468899522,4
0 1 1 1 0 1,0 DVF tv VB 0 VS2,Spannenburg,2303,0.61217437533227,4
0 1 1 1 1 1,0 DVF tv VB VS VS2,Spannenburg,2303,0.61217437533227,5
1 1 0 0 0 1,tnv DVF 0 0 0 VS2,Edinburgh_Glen,1316,0.6143790849673203,3
1 1 0 0 1 1,tnv DVF 0 0 VS VS2,Edinburgh_Glen,1316,0.6143790849673203,4
0 0 1 1 0 1,0 0 tv VB 0 VS2,Exeter_Maria,99,0.6149068322981367,3
0 0 1 1 1 1,0 0 tv VB VS VS2,Exeter_Maria,99,0.6149068322981367,4
0 1 1 0 0 1,0 DVF tv 0 0 VS2,Amsterdam_Leid,531,0.6152954808806489,3
0 1 1 0 1 1,0 DVF tv 0 VS VS2,Amsterdam_Leid,531,0.6152954808806489,4
1 0 1 0 0 1,tnv 0 tv 0 0 VS2,Aberdeen_Man,736,0.6158995815899582,3
1 0 1 0 1 1,tnv 0 tv 0 VS VS2,Aberdeen_Man,736,0.6158995815899582,4
1 0 1 1 0 1,tnv 0 tv VB 0 VS2,Aberdeen_Man,737,0.6167364016736402,4
1 0 1 1 1 1,tnv 0 tv VB VS VS2,Aberdeen_Man,737,0.6167364016736402,5
1 1 0 1 0 1,tnv DVF 0 VB 0 VS2,Edinburgh_Glen,1322,0.6171802054154996,4
