"","toolcombo","toolcombo2","assembly","num_viruses","prop_vir","numtools","environment"
"945","0 0 1 0 1 0","0 0 tnv 0 VS 0","53599",7,0.00390625,2,"Lake_Erie"
"946","0 0 1 1 1 0","0 0 tnv VB VS 0","53599",7,0.00390625,3,"Lake_Erie"
"947","1 0 1 0 0 0","tv 0 tnv 0 0 0","53602",10,0.00392464678178963,2,"Lake_Erie"
"948","1 0 1 1 0 0","tv 0 tnv VB 0 0","53602",10,0.00392464678178963,3,"Lake_Erie"
"949","0 0 0 0 1 0","0 0 0 0 VS 0","49618",12,0.00403904409289801,1,"Lake_Erie"
"950","0 0 0 1 1 0","0 0 0 VB VS 0","49618",12,0.00403904409289801,2,"Lake_Erie"
"951","0 1 1 0 0 0","0 DVF tnv 0 0 0","49634",97,0.00405078092374509,2,"Lake_Erie"
"952","0 1 1 1 0 0","0 DVF tnv VB 0 0","49634",97,0.00405078092374509,3,"Lake_Erie"
"953","0 0 0 0 1 0","0 0 0 0 VS 0","53601",14,0.00433168316831683,1,"Lake_Erie"
"954","0 0 0 1 1 0","0 0 0 VB VS 0","53601",14,0.00433168316831683,2,"Lake_Erie"
"955","0 0 1 0 1 0","0 0 tnv 0 VS 0","53601",14,0.00433168316831683,2,"Lake_Erie"
"956","0 0 1 1 1 0","0 0 tnv VB VS 0","53601",14,0.00433168316831683,3,"Lake_Erie"
"957","0 0 1 0 0 1","0 0 tnv 0 0 VS2","49634",106,0.00442662657646371,2,"Lake_Erie"
"958","0 0 1 1 0 1","0 0 tnv VB 0 VS2","49634",106,0.00442662657646371,3,"Lake_Erie"
"959","1 0 0 0 0 0","tv 0 0 0 0 0","49619",69,0.00449599270215677,1,"Lake_Erie"
"960","1 0 0 1 0 0","tv 0 0 VB 0 0","49619",69,0.00449599270215677,2,"Lake_Erie"
"961","0 0 0 0 1 0","0 0 0 0 VS 0","53603",8,0.0045662100456621,1,"Lake_Erie"
"962","0 0 0 1 1 0","0 0 0 VB VS 0","53603",8,0.0045662100456621,2,"Lake_Erie"
"963","0 0 1 0 1 0","0 0 tnv 0 VS 0","53603",8,0.0045662100456621,2,"Lake_Erie"
"964","0 0 1 1 1 0","0 0 tnv VB VS 0","53603",8,0.0045662100456621,3,"Lake_Erie"
"965","1 0 1 0 1 0","tv 0 tnv 0 VS 0","49633",69,0.00456802383316782,3,"Lake_Erie"
"966","1 0 1 1 1 0","tv 0 tnv VB VS 0","49633",69,0.00456802383316782,4,"Lake_Erie"
"967","1 0 1 0 1 0","tv 0 tnv 0 VS 0","49637",27,0.00457782299084435,3,"Lake_Erie"
"968","1 0 1 1 1 0","tv 0 tnv VB VS 0","49637",27,0.00457782299084435,4,"Lake_Erie"
"969","0 1 1 0 1 0","0 DVF tnv 0 VS 0","49634",110,0.00459366908878309,3,"Lake_Erie"
"970","0 1 1 1 1 0","0 DVF tnv VB VS 0","49634",110,0.00459366908878309,4,"Lake_Erie"
"971","0 0 1 0 1 1","0 0 tnv 0 VS VS2","49634",122,0.00509479662574125,3,"Lake_Erie"
"972","0 0 1 1 1 1","0 0 tnv VB VS VS2","49634",122,0.00509479662574125,4,"Lake_Erie"
"973","0 0 0 0 1 0","0 0 0 0 VS 0","49632",50,0.00527871621621621,1,"Lake_Erie"
"974","0 0 0 1 1 0","0 0 0 VB VS 0","49632",50,0.00527871621621621,2,"Lake_Erie"
"975","0 0 1 0 1 0","0 0 tnv 0 VS 0","49632",50,0.00527871621621621,2,"Lake_Erie"
"976","0 0 1 1 1 0","0 0 tnv VB VS 0","49632",50,0.00527871621621621,3,"Lake_Erie"
"977","1 0 0 0 1 0","tv 0 0 0 VS 0","49634",135,0.00563768479077925,2,"Lake_Erie"
"978","1 0 0 1 1 0","tv 0 0 VB VS 0","49634",135,0.00563768479077925,3,"Lake_Erie"
"979","0 1 1 0 0 1","0 DVF tnv 0 0 VS2","49619",87,0.00566886036358897,3,"Lake_Erie"
"980","0 1 1 1 0 1","0 DVF tnv VB 0 VS2","49619",87,0.00566886036358897,4,"Lake_Erie"
"981","0 0 0 0 1 0","0 0 0 0 VS 0","49616",4,0.0057471264367816,1,"Lake_Erie"
"982","0 0 0 1 1 0","0 0 0 VB VS 0","49616",4,0.0057471264367816,2,"Lake_Erie"
"983","0 0 1 0 1 0","0 0 tnv 0 VS 0","49616",4,0.0057471264367816,2,"Lake_Erie"
"984","0 0 1 1 1 0","0 0 tnv VB VS 0","49616",4,0.0057471264367816,3,"Lake_Erie"
"985","1 0 0 0 0 0","tv 0 0 0 0 0","53602",15,0.00588697017268445,1,"Lake_Erie"
"986","1 0 0 1 0 0","tv 0 0 VB 0 0","53602",15,0.00588697017268445,2,"Lake_Erie"
"987","0 0 0 0 0 1","0 0 0 0 0 VS2","49619",91,0.00592949762168502,1,"Lake_Erie"
"988","0 0 0 1 0 1","0 0 0 VB 0 VS2","49619",91,0.00592949762168502,2,"Lake_Erie"
"989","0 1 1 0 1 1","0 DVF tnv 0 VS VS2","49619",91,0.00592949762168502,4,"Lake_Erie"
"990","0 1 1 1 1 1","0 DVF tnv VB VS VS2","49619",91,0.00592949762168502,5,"Lake_Erie"
"991","1 0 0 0 1 0","tv 0 0 0 VS 0","49619",96,0.00625529419430507,2,"Lake_Erie"
"992","1 0 0 1 1 0","tv 0 0 VB VS 0","49619",96,0.00625529419430507,3,"Lake_Erie"
"993","1 0 1 0 0 0","tv 0 tnv 0 0 0","49629",29,0.0062607944732297,2,"Lake_Erie"
"994","1 0 1 1 0 0","tv 0 tnv VB 0 0","49629",29,0.0062607944732297,3,"Lake_Erie"
"995","1 0 1 0 0 1","tv 0 tnv 0 0 VS2","49619",100,0.00651593145240112,3,"Lake_Erie"
"996","1 0 1 1 0 1","tv 0 tnv VB 0 VS2","49619",100,0.00651593145240112,4,"Lake_Erie"
"997","1 0 1 0 0 0","tv 0 tnv 0 0 0","49625",46,0.00654711073156846,2,"Lake_Erie"
"998","1 0 1 1 0 0","tv 0 tnv VB 0 0","49625",46,0.00654711073156846,3,"Lake_Erie"
"999","1 0 0 0 0 0","tv 0 0 0 0 0","49633",101,0.00668652763985435,1,"Lake_Erie"
"1000","1 0 0 1 0 0","tv 0 0 VB 0 0","49633",101,0.00668652763985435,2,"Lake_Erie"
"1001","1 0 0 0 0 0","tv 0 0 0 0 0","49636",79,0.00670286780926523,1,"Lake_Erie"
"1002","1 0 0 1 0 0","tv 0 0 VB 0 0","49636",79,0.00670286780926523,2,"Lake_Erie"
"1003","0 0 1 0 1 0","0 0 tnv 0 VS 0","49624",120,0.00674650025299375,2,"Lake_Erie"
"1004","0 0 1 1 1 0","0 0 tnv VB VS 0","49624",120,0.00674650025299375,3,"Lake_Erie"
"1005","1 0 1 0 1 1","tv 0 tnv 0 VS VS2","49619",104,0.00677656871049716,4,"Lake_Erie"
"1006","1 0 1 1 1 1","tv 0 tnv VB VS VS2","49619",104,0.00677656871049716,5,"Lake_Erie"
"1007","0 0 0 0 1 1","0 0 0 0 VS VS2","49619",105,0.00684172802502117,2,"Lake_Erie"
"1008","0 0 0 1 1 1","0 0 0 VB VS VS2","49619",105,0.00684172802502117,3,"Lake_Erie"
"1009","0 0 0 0 1 0","0 0 0 0 VS 0","49624",124,0.00697138359476021,1,"Lake_Erie"
"1010","0 0 0 1 1 0","0 0 0 VB VS 0","49624",124,0.00697138359476021,2,"Lake_Erie"
"1011","1 0 1 0 1 0","tv 0 tnv 0 VS 0","53602",18,0.00706436420722135,3,"Lake_Erie"
"1012","1 0 1 1 1 0","tv 0 tnv VB VS 0","53602",18,0.00706436420722135,4,"Lake_Erie"
"1013","0 1 1 0 0 0","0 DVF tnv 0 0 0","49615",7,0.00711382113821138,2,"Lake_Erie"
"1014","0 1 1 1 0 0","0 DVF tnv VB 0 0","49615",7,0.00711382113821138,3,"Lake_Erie"
"1015","1 1 1 0 0 0","tv DVF tnv 0 0 0","49619",112,0.00729784322668925,3,"Lake_Erie"
"1016","1 1 1 1 0 0","tv DVF tnv VB 0 0","49619",112,0.00729784322668925,4,"Lake_Erie"
"1017","1 0 1 0 1 0","tv 0 tnv 0 VS 0","49636",87,0.00738163923298829,3,"Lake_Erie"
"1018","1 0 1 1 1 0","tv 0 tnv VB VS 0","49636",87,0.00738163923298829,4,"Lake_Erie"
"1019","0 0 1 0 0 1","0 0 tnv 0 0 VS2","49637",44,0.00746015598507968,2,"Lake_Erie"
"1020","0 0 1 1 0 1","0 0 tnv VB 0 VS2","49637",44,0.00746015598507968,3,"Lake_Erie"
"1021","1 0 1 0 0 1","tv 0 tnv 0 0 VS2","49634",185,0.00772571619477156,3,"Lake_Erie"
"1022","1 0 1 1 0 1","tv 0 tnv VB 0 VS2","49634",185,0.00772571619477156,4,"Lake_Erie"
"1023","1 1 1 0 1 0","tv DVF tnv 0 VS 0","49619",120,0.00781911774288134,4,"Lake_Erie"
"1024","1 1 1 1 1 0","tv DVF tnv VB VS 0","49619",120,0.00781911774288134,5,"Lake_Erie"
"1025","0 1 1 0 0 1","0 DVF tnv 0 0 VS2","49634",191,0.00797627996325064,3,"Lake_Erie"
"1026","0 1 1 1 0 1","0 DVF tnv VB 0 VS2","49634",191,0.00797627996325064,4,"Lake_Erie"
"1027","1 0 1 0 1 1","tv 0 tnv 0 VS VS2","49634",193,0.00805980121941034,4,"Lake_Erie"
"1028","1 0 1 1 1 1","tv 0 tnv VB VS VS2","49634",193,0.00805980121941034,5,"Lake_Erie"
"1029","0 1 1 0 1 0","0 DVF tnv 0 VS 0","49615",8,0.008130081300813,3,"Lake_Erie"
"1030","0 1 1 1 1 0","0 DVF tnv VB VS 0","49615",8,0.008130081300813,4,"Lake_Erie"
"1031","0 1 1 0 0 0","0 DVF tnv 0 0 0","49637",48,0.00813835198372329,2,"Lake_Erie"
"1032","0 1 1 1 0 0","0 DVF tnv VB 0 0","49637",48,0.00813835198372329,3,"Lake_Erie"
"1033","0 1 1 0 0 0","0 DVF tnv 0 0 0","49633",123,0.00814299900695134,2,"Lake_Erie"
"1034","0 1 1 1 0 0","0 DVF tnv VB 0 0","49633",123,0.00814299900695134,3,"Lake_Erie"
"1035","0 0 1 0 1 0","0 0 tnv 0 VS 0","49621",86,0.00827082131179073,2,"Lake_Erie"
"1036","0 0 1 1 1 0","0 0 tnv VB VS 0","49621",86,0.00827082131179073,3,"Lake_Erie"
"1037","1 0 1 0 0 0","tv 0 tnv 0 0 0","53601",27,0.0083539603960396,2,"Lake_Erie"
"1038","1 0 1 1 0 0","tv 0 tnv VB 0 0","53601",27,0.0083539603960396,3,"Lake_Erie"
"1039","0 1 1 0 0 0","0 DVF tnv 0 0 0","49636",99,0.00839979636857288,2,"Lake_Erie"
"1040","0 1 1 1 0 0","0 DVF tnv VB 0 0","49636",99,0.00839979636857288,3,"Lake_Erie"
"1041","0 1 1 0 1 1","0 DVF tnv 0 VS VS2","49634",202,0.00843564687212895,4,"Lake_Erie"
"1042","0 1 1 1 1 1","0 DVF tnv VB VS VS2","49634",202,0.00843564687212895,5,"Lake_Erie"
"1043","0 0 1 0 1 1","0 0 tnv 0 VS VS2","49637",50,0.0084774499830451,3,"Lake_Erie"
"1044","0 0 1 1 1 1","0 0 tnv VB VS VS2","49637",50,0.0084774499830451,4,"Lake_Erie"
"1045","0 0 0 0 1 0","0 0 0 0 VS 0","49621",89,0.00855933833429505,1,"Lake_Erie"
"1046","0 0 0 1 1 0","0 0 0 VB VS 0","49621",89,0.00855933833429505,2,"Lake_Erie"
"1047","1 0 1 0 0 0","tv 0 tnv 0 0 0","53603",15,0.00856164383561643,2,"Lake_Erie"
"1048","1 0 1 1 0 0","tv 0 tnv VB 0 0","53603",15,0.00856164383561643,3,"Lake_Erie"
"1049","0 0 1 0 0 1","0 0 tnv 0 0 VS2","49633",130,0.00860642171466401,2,"Lake_Erie"
"1050","0 0 1 1 0 1","0 0 tnv VB 0 VS2","49633",130,0.00860642171466401,3,"Lake_Erie"
"1051","0 0 1 0 1 0","0 0 tnv 0 VS 0","49613",67,0.0086340206185567,2,"Lake_Erie"
"1052","0 0 1 1 1 0","0 0 tnv VB VS 0","49613",67,0.0086340206185567,3,"Lake_Erie"
"1053","0 0 0 0 1 0","0 0 0 0 VS 0","49613",68,0.00876288659793814,1,"Lake_Erie"
"1054","0 0 0 1 1 0","0 0 0 VB VS 0","49613",68,0.00876288659793814,2,"Lake_Erie"
"1055","0 1 1 0 1 0","0 DVF tnv 0 VS 0","49637",52,0.0088165479823669,3,"Lake_Erie"
"1056","0 1 1 1 1 0","0 DVF tnv VB VS 0","49637",52,0.0088165479823669,4,"Lake_Erie"
"1057","1 0 0 0 1 0","tv 0 0 0 VS 0","49633",135,0.00893743793445879,2,"Lake_Erie"
"1058","1 0 0 1 1 0","tv 0 0 VB VS 0","49633",135,0.00893743793445879,3,"Lake_Erie"
"1059","1 1 1 0 0 0","tv DVF tnv 0 0 0","49634",215,0.00897853503716696,3,"Lake_Erie"
"1060","1 1 1 1 0 0","tv DVF tnv VB 0 0","49634",215,0.00897853503716696,4,"Lake_Erie"
"1061","0 1 1 0 1 0","0 DVF tnv 0 VS 0","49633",136,0.00900364117841774,3,"Lake_Erie"
"1062","0 1 1 1 1 0","0 DVF tnv VB VS 0","49633",136,0.00900364117841774,4,"Lake_Erie"
"1063","0 0 1 0 1 0","0 0 tnv 0 VS 0","49628",264,0.00900993140165864,2,"Lake_Erie"
"1064","0 0 1 1 1 0","0 0 tnv VB VS 0","49628",264,0.00900993140165864,3,"Lake_Erie"
"1065","0 0 0 0 1 0","0 0 0 0 VS 0","49628",273,0.00931708815398791,1,"Lake_Erie"
"1066","0 0 0 1 1 0","0 0 0 VB VS 0","49628",273,0.00931708815398791,2,"Lake_Erie"
"1067","1 0 0 0 0 0","tv 0 0 0 0 0","49637",55,0.00932519498134961,1,"Lake_Erie"
"1068","1 0 0 1 0 0","tv 0 0 VB 0 0","49637",55,0.00932519498134961,2,"Lake_Erie"
"1069","0 0 1 0 1 1","0 0 tnv 0 VS VS2","49633",142,0.00940086064217146,3,"Lake_Erie"
"1070","0 0 1 1 1 1","0 0 tnv VB VS VS2","49633",142,0.00940086064217146,4,"Lake_Erie"
"1071","1 0 0 0 1 0","tv 0 0 0 VS 0","53602",24,0.00941915227629513,2,"Lake_Erie"
"1072","1 0 0 1 1 0","tv 0 0 VB VS 0","53602",24,0.00941915227629513,3,"Lake_Erie"
"1073","0 0 1 0 1 0","0 0 tnv 0 VS 0","49614",378,0.00945543687620381,2,"Lake_Erie"
"1074","0 0 1 1 1 0","0 0 tnv VB VS 0","49614",378,0.00945543687620381,3,"Lake_Erie"
"1075","0 0 0 0 1 0","0 0 0 0 VS 0","49614",385,0.00963053755909648,1,"Lake_Erie"
"1076","0 0 0 1 1 0","0 0 0 VB VS 0","49614",385,0.00963053755909648,2,"Lake_Erie"
"1077","1 1 1 0 1 0","tv DVF tnv 0 VS 0","49634",233,0.00973022634260419,4,"Lake_Erie"
"1078","1 1 1 1 1 0","tv DVF tnv VB VS 0","49634",233,0.00973022634260419,5,"Lake_Erie"
"1079","0 1 1 0 0 0","0 DVF tnv 0 0 0","49622",21,0.00973123262279888,2,"Lake_Erie"
"1080","0 1 1 1 0 0","0 DVF tnv VB 0 0","49622",21,0.00973123262279888,3,"Lake_Erie"
"1081","1 0 1 0 0 0","tv 0 tnv 0 0 0","49622",21,0.00973123262279888,2,"Lake_Erie"
"1082","1 0 1 1 0 0","tv 0 tnv VB 0 0","49622",21,0.00973123262279888,3,"Lake_Erie"
"1083","0 0 1 0 0 1","0 0 tnv 0 0 VS2","49636",115,0.009757339216019,2,"Lake_Erie"
"1084","0 0 1 1 0 1","0 0 tnv VB 0 VS2","49636",115,0.009757339216019,3,"Lake_Erie"
"1085","1 0 1 0 0 0","tv 0 tnv 0 0 0","49630",196,0.00981275658355862,2,"Lake_Erie"
"1086","1 0 1 1 0 0","tv 0 tnv VB 0 0","49630",196,0.00981275658355862,3,"Lake_Erie"
"1087","0 1 1 0 1 0","0 DVF tnv 0 VS 0","49636",119,0.0100967249278805,3,"Lake_Erie"
"1088","0 1 1 1 1 0","0 DVF tnv VB VS 0","49636",119,0.0100967249278805,4,"Lake_Erie"
"1089","0 0 0 0 0 1","0 0 0 0 0 VS2","49634",242,0.0101060719953228,1,"Lake_Erie"
"1090","0 0 0 1 0 1","0 0 0 VB 0 VS2","49634",242,0.0101060719953228,2,"Lake_Erie"
"1091","1 0 1 0 1 0","tv 0 tnv 0 VS 0","49629",47,0.010146804835924,3,"Lake_Erie"
"1092","1 0 1 1 1 0","tv 0 tnv VB VS 0","49629",47,0.010146804835924,4,"Lake_Erie"
"1093","1 0 0 0 1 0","tv 0 0 0 VS 0","49636",122,0.0103512642117767,2,"Lake_Erie"
"1094","1 0 0 1 1 0","tv 0 0 VB VS 0","49636",122,0.0103512642117767,3,"Lake_Erie"
"1095","1 0 1 0 0 0","tv 0 tnv 0 0 0","53599",19,0.0106026785714286,2,"Lake_Erie"
"1096","1 0 1 1 0 0","tv 0 tnv VB 0 0","53599",19,0.0106026785714286,3,"Lake_Erie"
"1097","1 0 1 0 1 0","tv 0 tnv 0 VS 0","49625",77,0.0109592940506689,3,"Lake_Erie"
"1098","1 0 1 1 1 0","tv 0 tnv VB VS 0","49625",77,0.0109592940506689,4,"Lake_Erie"
"1099","0 0 0 0 1 1","0 0 0 0 VS VS2","49634",270,0.0112753695815585,2,"Lake_Erie"
"1100","0 0 0 1 1 1","0 0 0 VB VS VS2","49634",270,0.0112753695815585,3,"Lake_Erie"
"1101","1 0 0 0 1 0","tv 0 0 0 VS 0","49637",67,0.0113597829772804,2,"Lake_Erie"
"1102","1 0 0 1 1 0","tv 0 0 VB VS 0","49637",67,0.0113597829772804,3,"Lake_Erie"
"1103","1 1 1 0 0 1","tv DVF tnv 0 0 VS2","49619",175,0.011402880041702,4,"Lake_Erie"
"1104","1 1 1 1 0 1","tv DVF tnv VB 0 VS2","49619",175,0.011402880041702,5,"Lake_Erie"
"1105","0 1 1 0 0 0","0 DVF tnv 0 0 0","53601",37,0.0114480198019802,2,"Lake_Erie"
"1106","0 1 1 1 0 0","0 DVF tnv VB 0 0","53601",37,0.0114480198019802,3,"Lake_Erie"
"1107","1 0 1 0 0 0","tv 0 tnv 0 0 0","49616",8,0.0114942528735632,2,"Lake_Erie"
"1108","1 0 1 1 0 0","tv 0 tnv VB 0 0","49616",8,0.0114942528735632,3,"Lake_Erie"
"1109","0 1 1 0 0 0","0 DVF tnv 0 0 0","49629",54,0.0116580310880829,2,"Lake_Erie"
"1110","0 1 1 1 0 0","0 DVF tnv VB 0 0","49629",54,0.0116580310880829,3,"Lake_Erie"
"1111","0 0 1 0 1 1","0 0 tnv 0 VS VS2","49636",138,0.0117088070592228,3,"Lake_Erie"
"1112","0 0 1 1 1 1","0 0 tnv VB VS VS2","49636",138,0.0117088070592228,4,"Lake_Erie"
"1113","0 0 1 0 1 0","0 0 tnv 0 VS 0","49638",178,0.0117251827942823,2,"Lake_Erie"
"1114","0 0 1 1 1 0","0 0 tnv VB VS 0","49638",178,0.0117251827942823,3,"Lake_Erie"
"1115","1 1 1 0 1 1","tv DVF tnv 0 VS VS2","49619",180,0.011728676614322,5,"Lake_Erie"
"1116","1 1 1 1 1 1","tv DVF tnv VB VS VS2","49619",180,0.011728676614322,6,"Lake_Erie"
"1117","0 1 1 0 0 0","0 DVF tnv 0 0 0","53603",21,0.011986301369863,2,"Lake_Erie"
"1118","0 1 1 1 0 0","0 DVF tnv VB 0 0","53603",21,0.011986301369863,3,"Lake_Erie"
"1119","1 0 0 0 0 0","tv 0 0 0 0 0","49629",56,0.0120898100172711,1,"Lake_Erie"
"1120","1 0 0 1 0 0","tv 0 0 VB 0 0","49629",56,0.0120898100172711,2,"Lake_Erie"
"1121","0 0 1 0 0 1","0 0 tnv 0 0 VS2","53602",31,0.0121664050235479,2,"Lake_Erie"
"1122","0 0 1 1 0 1","0 0 tnv VB 0 VS2","53602",31,0.0121664050235479,3,"Lake_Erie"
"1123","0 0 0 0 1 0","0 0 0 0 VS 0","49638",186,0.0122521573018905,1,"Lake_Erie"
"1124","0 0 0 1 1 0","0 0 0 VB VS 0","49638",186,0.0122521573018905,2,"Lake_Erie"
"1125","0 0 0 0 1 0","0 0 0 0 VS 0","49635",45,0.0123355263157895,1,"Lake_Erie"
"1126","0 0 0 1 1 0","0 0 0 VB VS 0","49635",45,0.0123355263157895,2,"Lake_Erie"
"1127","0 0 1 0 1 0","0 0 tnv 0 VS 0","49635",45,0.0123355263157895,2,"Lake_Erie"
"1128","0 0 1 1 1 0","0 0 tnv VB VS 0","49635",45,0.0123355263157895,3,"Lake_Erie"
"1129","0 1 1 0 0 0","0 DVF tnv 0 0 0","49625",87,0.0123825789923143,2,"Lake_Erie"
"1130","0 1 1 1 0 0","0 DVF tnv VB 0 0","49625",87,0.0123825789923143,3,"Lake_Erie"
"1131","0 1 1 0 0 1","0 DVF tnv 0 0 VS2","49637",74,0.0125466259749067,3,"Lake_Erie"
"1132","0 1 1 1 0 1","0 DVF tnv VB 0 VS2","49637",74,0.0125466259749067,4,"Lake_Erie"
"1133","0 0 1 0 1 1","0 0 tnv 0 VS VS2","53602",32,0.0125588697017268,3,"Lake_Erie"
"1134","0 0 1 1 1 1","0 0 tnv VB VS VS2","53602",32,0.0125588697017268,4,"Lake_Erie"
"1135","1 0 0 0 0 0","tv 0 0 0 0 0","49625",89,0.0126672359806433,1,"Lake_Erie"
"1136","1 0 0 1 0 0","tv 0 0 VB 0 0","49625",89,0.0126672359806433,2,"Lake_Erie"
"1137","0 0 1 0 1 0","0 0 tnv 0 VS 0","49639",172,0.0126694166175604,2,"Lake_Erie"
"1138","0 0 1 1 1 0","0 0 tnv VB VS 0","49639",172,0.0126694166175604,3,"Lake_Erie"
"1139","0 0 0 0 1 0","0 0 0 0 VS 0","49639",174,0.012816735415439,1,"Lake_Erie"
"1140","0 0 0 1 1 0","0 0 0 VB VS 0","49639",174,0.012816735415439,2,"Lake_Erie"
"1141","0 1 1 0 1 1","0 DVF tnv 0 VS VS2","49637",76,0.0128857239742286,4,"Lake_Erie"
"1142","0 1 1 1 1 1","0 DVF tnv VB VS VS2","49637",76,0.0128857239742286,5,"Lake_Erie"
"1143","0 0 1 0 1 0","0 0 tnv 0 VS 0","49631",251,0.0128936148353624,2,"Lake_Erie"
"1144","0 0 1 1 1 0","0 0 tnv VB VS 0","49631",251,0.0128936148353624,3,"Lake_Erie"
"1145","0 1 1 0 1 0","0 DVF tnv 0 VS 0","49622",28,0.0129749768303985,3,"Lake_Erie"
"1146","0 1 1 1 1 0","0 DVF tnv VB VS 0","49622",28,0.0129749768303985,4,"Lake_Erie"
"1147","1 0 1 0 1 0","tv 0 tnv 0 VS 0","53601",42,0.0129950495049505,3,"Lake_Erie"
"1148","1 0 1 1 1 0","tv 0 tnv VB VS 0","53601",42,0.0129950495049505,4,"Lake_Erie"
"1149","1 1 1 0 0 0","tv DVF tnv 0 0 0","49633",197,0.0130420390599139,3,"Lake_Erie"
"1150","1 1 1 1 0 0","tv DVF tnv VB 0 0","49633",197,0.0130420390599139,4,"Lake_Erie"
"1151","1 0 1 0 0 0","tv 0 tnv 0 0 0","49626",179,0.0130685551580638,2,"Lake_Erie"
"1152","1 0 1 1 0 0","tv 0 tnv VB 0 0","49626",179,0.0130685551580638,3,"Lake_Erie"
"1153","1 1 1 0 0 0","tv DVF tnv 0 0 0","49637",78,0.0132248219735503,3,"Lake_Erie"
"1154","1 1 1 1 0 0","tv DVF tnv VB 0 0","49637",78,0.0132248219735503,4,"Lake_Erie"
"1155","1 0 1 0 0 1","tv 0 tnv 0 0 VS2","49633",200,0.0132406487917908,3,"Lake_Erie"
"1156","1 0 1 1 0 1","tv 0 tnv VB 0 VS2","49633",200,0.0132406487917908,4,"Lake_Erie"
"1157","1 1 1 0 1 0","tv DVF tnv 0 VS 0","49637",79,0.0133943709732113,4,"Lake_Erie"
"1158","1 1 1 1 1 0","tv DVF tnv VB VS 0","49637",79,0.0133943709732113,5,"Lake_Erie"
"1159","0 0 0 0 1 0","0 0 0 0 VS 0","49631",261,0.0134073046694406,1,"Lake_Erie"
"1160","0 0 0 1 1 0","0 0 0 VB VS 0","49631",261,0.0134073046694406,2,"Lake_Erie"
"1161","1 0 1 0 1 0","tv 0 tnv 0 VS 0","49622",29,0.0134383688600556,3,"Lake_Erie"
"1162","1 0 1 1 1 0","tv 0 tnv VB VS 0","49622",29,0.0134383688600556,4,"Lake_Erie"
"1163","1 0 1 0 1 1","tv 0 tnv 0 VS VS2","49633",203,0.0134392585236677,4,"Lake_Erie"
"1164","1 0 1 1 1 1","tv 0 tnv VB VS VS2","49633",203,0.0134392585236677,5,"Lake_Erie"
"1165","1 1 1 0 0 0","tv DVF tnv 0 0 0","49636",160,0.0135754284744612,3,"Lake_Erie"
"1166","1 1 1 1 0 0","tv DVF tnv VB 0 0","49636",160,0.0135754284744612,4,"Lake_Erie"
"1167","1 1 1 0 1 0","tv DVF tnv 0 VS 0","49633",206,0.0136378682555445,4,"Lake_Erie"
"1168","1 1 1 1 1 0","tv DVF tnv VB VS 0","49633",206,0.0136378682555445,5,"Lake_Erie"
"1169","1 0 0 0 0 0","tv 0 0 0 0 0","53603",24,0.0136986301369863,1,"Lake_Erie"
"1170","1 0 0 1 0 0","tv 0 0 VB 0 0","53603",24,0.0136986301369863,2,"Lake_Erie"
"1171","1 0 1 0 1 0","tv 0 tnv 0 VS 0","53603",24,0.0136986301369863,3,"Lake_Erie"
"1172","1 0 1 1 1 0","tv 0 tnv VB VS 0","53603",24,0.0136986301369863,4,"Lake_Erie"
"1173","0 1 1 0 1 0","0 DVF tnv 0 VS 0","49629",64,0.0138169257340242,3,"Lake_Erie"
"1174","0 1 1 1 1 0","0 DVF tnv VB VS 0","49629",64,0.0138169257340242,4,"Lake_Erie"
"1175","1 0 0 0 0 0","tv 0 0 0 0 0","53599",25,0.0139508928571428,1,"Lake_Erie"
"1176","1 0 0 1 0 0","tv 0 0 VB 0 0","53599",25,0.0139508928571428,2,"Lake_Erie"
"1177","0 1 1 0 0 1","0 DVF tnv 0 0 VS2","49633",211,0.0139688844753393,3,"Lake_Erie"
"1178","0 1 1 1 0 1","0 DVF tnv VB 0 VS2","49633",211,0.0139688844753393,4,"Lake_Erie"
"1179","0 0 0 0 0 1","0 0 0 0 0 VS2","49636",165,0.0139996606142881,1,"Lake_Erie"
"1180","0 0 0 1 0 1","0 0 0 VB 0 VS2","49636",165,0.0139996606142881,2,"Lake_Erie"
"1181","0 1 1 0 1 0","0 DVF tnv 0 VS 0","49625",99,0.0140905209222886,3,"Lake_Erie"
"1182","0 1 1 1 1 0","0 DVF tnv VB VS 0","49625",99,0.0140905209222886,4,"Lake_Erie"
"1183","0 0 0 0 0 1","0 0 0 0 0 VS2","49633",213,0.0141012909632572,1,"Lake_Erie"
"1184","0 0 0 1 0 1","0 0 0 VB 0 VS2","49633",213,0.0141012909632572,2,"Lake_Erie"
"1185","0 1 1 0 1 1","0 DVF tnv 0 VS VS2","49633",213,0.0141012909632572,4,"Lake_Erie"
"1186","0 1 1 1 1 1","0 DVF tnv VB VS VS2","49633",213,0.0141012909632572,5,"Lake_Erie"
"1187","0 0 1 0 1 0","0 0 tnv 0 VS 0","49627",193,0.0141267749963402,2,"Lake_Erie"
"1188","0 0 1 1 1 0","0 0 tnv VB VS 0","49627",193,0.0141267749963402,3,"Lake_Erie"
"1189","1 1 1 0 0 1","tv DVF tnv 0 0 VS2","49634",343,0.0143238954313873,4,"Lake_Erie"
"1190","1 1 1 1 0 1","tv DVF tnv VB 0 VS2","49634",343,0.0143238954313873,5,"Lake_Erie"
